ID	Cell Type	Cell Subtype
190740	colorectal_tumor	colorectal_tumor (MYC-high)
190762	colorectal_tumor	colorectal_tumor (EMT-high)
190771	colorectal_tumor	colorectal_tumor (WNT-high)
190776	colorectal_tumor	colorectal_tumor (MYC-high)
190780	Fibroblasts	Fibroblasts (iCAF)
190793	colorectal_tumor	colorectal_tumor (KRAS-high)
190797	Mac_LA	Mac_LA (SPP1-high)
190801	Mac_LA	Mac_LA (SPP1-high)
190802	colorectal_tumor	colorectal_tumor (WNT-high)
190803	colorectal_tumor	colorectal_tumor (EMT-high)
190809	colorectal_tumor	colorectal_tumor (WNT-high)
190815	Fibroblasts	Fibroblasts (myCAF)
190819	colorectal_tumor	colorectal_tumor (MYC-high)
190830	colorectal_tumor	colorectal_tumor (WNT-high)
190832	RTM_LA	RTM_LA (C1Q-high)
190833	colorectal_tumor	colorectal_tumor (WNT-high)
190836	Endothelial	Endothelial (tip)
190837	Fibroblasts	Fibroblasts (LRRC15+)
190838	Fibroblasts	Fibroblasts (myCAF)
190839	colorectal_tumor	colorectal_tumor (KRAS-high)
190845	colorectal_tumor	colorectal_tumor (MSI)
190846	colorectal_tumor	colorectal_tumor (EMT-high)
190852	Fibroblasts	Fibroblasts (myCAF)
190853	colorectal_tumor	colorectal_tumor (MYC-high)
190858	colorectal_tumor	colorectal_tumor (WNT-high)
190859	colorectal_tumor	colorectal_tumor (WNT-high)
190862	colorectal_tumor	colorectal_tumor (MYC-high)
190867	Fibroblasts	Fibroblasts (myCAF)
190870	colorectal_tumor	colorectal_tumor (WNT-high)
190872	Endothelial	Endothelial (tip)
190873	colorectal_tumor	colorectal_tumor (MYC-high)
190874	colorectal_tumor	colorectal_tumor (MSI)
190875	colorectal_tumor	colorectal_tumor (KRAS-high)
190882	colorectal_tumor	colorectal_tumor (MYC-high)
190899	Fibroblasts	Fibroblasts (LRRC15+)
190903	colorectal_tumor	colorectal_tumor (EMT-high)
190913	colorectal_tumor	colorectal_tumor (MYC-high)
190916	colorectal_tumor	colorectal_tumor (KRAS-high)
190917	colorectal_tumor	colorectal_tumor (EMT-high)
190923	Fibroblasts	Fibroblasts (myCAF)
190925	colorectal_tumor	colorectal_tumor (EMT-high)
190934	colorectal_tumor	colorectal_tumor (KRAS-high)
190936	Fibroblasts	Fibroblasts (iCAF)
190941	colorectal_tumor	colorectal_tumor (MYC-high)
190942	colorectal_tumor	colorectal_tumor (MSI)
190943	colorectal_tumor	colorectal_tumor (WNT-high)
190950	Fibroblasts	Fibroblasts (LRRC15+)
190952	colorectal_tumor	colorectal_tumor (WNT-high)
190954	Fibroblasts	Fibroblasts (LRRC15+)
190959	Fibroblasts	Fibroblasts (LRRC15+)
190963	TCD4_reg	TCD4_reg (FOXP3-high)
190967	colorectal_tumor	colorectal_tumor (KRAS-high)
190970	TCD8_naive	TCD8_naive (GZMB-high)
190971	colorectal_tumor	colorectal_tumor (KRAS-high)
190977	colorectal_tumor	colorectal_tumor (MSI)
190981	colorectal_tumor	colorectal_tumor (MSI)
190987	Fibroblasts	Fibroblasts (myCAF)
190992	colorectal_tumor	colorectal_tumor (WNT-high)
190995	colorectal_tumor	colorectal_tumor (MSI)
190996	Fibroblasts	Fibroblasts (myCAF)
190998	colorectal_tumor	colorectal_tumor (EMT-high)
191001	Fibroblasts	Fibroblasts (LRRC15+)
191006	colorectal_tumor	colorectal_tumor (MYC-high)
191008	colorectal_tumor	colorectal_tumor (KRAS-high)
191022	colorectal_tumor	colorectal_tumor (EMT-high)
191029	colorectal_tumor	colorectal_tumor (WNT-high)
191043	colorectal_tumor	colorectal_tumor (MSI)
191048	Mac_Angio	Mac_Angio (MMP9-high)
191050	Fibroblasts	Fibroblasts (iCAF)
191051	colorectal_tumor	colorectal_tumor (KRAS-high)
191053	Fibroblasts	Fibroblasts (myCAF)
191056	colorectal_tumor	colorectal_tumor (EMT-high)
191065	Fibroblasts	Fibroblasts (iCAF)
191068	Fibroblasts	Fibroblasts (myCAF)
191069	Mac_LA	Mac_LA (TREM2-high)
191072	colorectal_tumor	colorectal_tumor (MYC-high)
191074	colorectal_tumor	colorectal_tumor (MYC-high)
191082	Endothelial	Endothelial (tip)
191088	Fibroblasts	Fibroblasts (LRRC15+)
191090	Mac_LA	Mac_LA (TREM2-high)
191093	colorectal_tumor	colorectal_tumor (WNT-high)
191096	colorectal_tumor	colorectal_tumor (EMT-high)
191099	colorectal_tumor	colorectal_tumor (MYC-high)
191101	colorectal_tumor	colorectal_tumor (MYC-high)
191102	TCD4_reg	TCD4_reg (FOXP3-high)
191108	colorectal_tumor	colorectal_tumor (MSI)
191112	colorectal_tumor	colorectal_tumor (MYC-high)
191118	colorectal_tumor	colorectal_tumor (WNT-high)
191120	colorectal_tumor	colorectal_tumor (EMT-high)
191121	colorectal_tumor	colorectal_tumor (MYC-high)
191122	colorectal_tumor	colorectal_tumor (MYC-high)
191128	Fibroblasts	Fibroblasts (iCAF)
191136	colorectal_tumor	colorectal_tumor (EMT-high)
191139	B_cells	B_cells (naive)
191148	colorectal_tumor	colorectal_tumor (EMT-high)
191153	colorectal_tumor	colorectal_tumor (KRAS-high)
191155	colorectal_tumor	colorectal_tumor (MYC-high)
191157	colorectal_tumor	colorectal_tumor (EMT-high)
191158	colorectal_tumor	colorectal_tumor (EMT-high)
191160	Fibroblasts	Fibroblasts (iCAF)
191164	colorectal_tumor	colorectal_tumor (EMT-high)
191166	colorectal_tumor	colorectal_tumor (WNT-high)
191167	Fibroblasts	Fibroblasts (iCAF)
191168	Fibroblasts	Fibroblasts (myCAF)
191170	colorectal_tumor	colorectal_tumor (MYC-high)
191174	colorectal_tumor	colorectal_tumor (EMT-high)
191175	colorectal_tumor	colorectal_tumor (KRAS-high)
191180	colorectal_tumor	colorectal_tumor (MSI)
191182	colorectal_tumor	colorectal_tumor (KRAS-high)
191185	colorectal_tumor	colorectal_tumor (EMT-high)
191190	colorectal_tumor	colorectal_tumor (MYC-high)
191191	colorectal_tumor	colorectal_tumor (MSI)
191192	Fibroblasts	Fibroblasts (iCAF)
191193	colorectal_tumor	colorectal_tumor (EMT-high)
191198	TCD4_reg	TCD4_reg (TIGIT-high)
191202	colorectal_tumor	colorectal_tumor (KRAS-high)
191206	Fibroblasts	Fibroblasts (LRRC15+)
191207	colorectal_tumor	colorectal_tumor (WNT-high)
191209	Mac_Angio	Mac_Angio (VEGFA-high)
191214	colorectal_tumor	colorectal_tumor (MSI)
191215	colorectal_tumor	colorectal_tumor (EMT-high)
191218	B_cells	B_cells (plasma)
191220	colorectal_tumor	colorectal_tumor (EMT-high)
191229	Fibroblasts	Fibroblasts (iCAF)
191235	Fibroblasts	Fibroblasts (LRRC15+)
191236	colorectal_tumor	colorectal_tumor (EMT-high)
191245	Fibroblasts	Fibroblasts (myCAF)
191246	colorectal_tumor	colorectal_tumor (KRAS-high)
191247	Fibroblasts	Fibroblasts (LRRC15+)
191249	colorectal_tumor	colorectal_tumor (MYC-high)
191250	colorectal_tumor	colorectal_tumor (EMT-high)
191264	TCD4_reg	TCD4_reg (FOXP3-high)
191271	colorectal_tumor	colorectal_tumor (MSI)
191279	colorectal_tumor	colorectal_tumor (MYC-high)
191280	colorectal_tumor	colorectal_tumor (WNT-high)
191282	Fibroblasts	Fibroblasts (iCAF)
191288	colorectal_tumor	colorectal_tumor (MSI)
191289	TCD8_naive	TCD8_naive (TCF7-high)
191293	colorectal_tumor	colorectal_tumor (MYC-high)
191294	Mac_LA	Mac_LA (SPP1-high)
191298	Endothelial	Endothelial (venous)
191299	Fibroblasts	Fibroblasts (LRRC15+)
191300	B_cells	B_cells (plasma)
191308	RTM_LA	RTM_LA (FOLR2-high)
191316	Fibroblasts	Fibroblasts (LRRC15+)
191320	Mac_LA	Mac_LA (SPP1-high)
191322	Fibroblasts	Fibroblasts (iCAF)
191323	Endothelial	Endothelial (venous)
191324	Fibroblasts	Fibroblasts (LRRC15+)
191326	colorectal_tumor	colorectal_tumor (KRAS-high)
191327	colorectal_tumor	colorectal_tumor (MYC-high)
191332	Endothelial	Endothelial (arterial)
191342	colorectal_tumor	colorectal_tumor (EMT-high)
191343	colorectal_tumor	colorectal_tumor (KRAS-high)
191345	Fibroblasts	Fibroblasts (myCAF)
191346	colorectal_tumor	colorectal_tumor (MYC-high)
191347	Fibroblasts	Fibroblasts (myCAF)
191355	colorectal_tumor	colorectal_tumor (MSI)
191361	TCD4_reg	TCD4_reg (TIGIT-high)
191374	colorectal_tumor	colorectal_tumor (MYC-high)
191386	colorectal_tumor	colorectal_tumor (WNT-high)
191387	Fibroblasts	Fibroblasts (myCAF)
191388	colorectal_tumor	colorectal_tumor (EMT-high)
191389	colorectal_tumor	colorectal_tumor (MSI)
191391	colorectal_tumor	colorectal_tumor (MYC-high)
191399	colorectal_tumor	colorectal_tumor (WNT-high)
191401	colorectal_tumor	colorectal_tumor (KRAS-high)
191407	colorectal_tumor	colorectal_tumor (WNT-high)
191410	Fibroblasts	Fibroblasts (iCAF)
191416	colorectal_tumor	colorectal_tumor (WNT-high)
191419	colorectal_tumor	colorectal_tumor (KRAS-high)
191421	Fibroblasts	Fibroblasts (myCAF)
191433	Fibroblasts	Fibroblasts (myCAF)
191434	colorectal_tumor	colorectal_tumor (MSI)
191437	Endothelial	Endothelial (venous)
191442	Fibroblasts	Fibroblasts (iCAF)
191447	TCD4_reg	TCD4_reg (TIGIT-high)
191451	Fibroblasts	Fibroblasts (LRRC15+)
191457	colorectal_tumor	colorectal_tumor (KRAS-high)
191460	Fibroblasts	Fibroblasts (iCAF)
191461	Mast_cells	Mast_cells (KIT-high)
191462	TCD4_reg	TCD4_reg (TIGIT-high)
191466	colorectal_tumor	colorectal_tumor (WNT-high)
191468	TCD8_naive	TCD8_naive (PDCD1-high)
191469	Endothelial	Endothelial (arterial)
191472	colorectal_tumor	colorectal_tumor (EMT-high)
191479	Fibroblasts	Fibroblasts (myCAF)
191486	colorectal_tumor	colorectal_tumor (WNT-high)
191501	Mac_LA	Mac_LA (TREM2-high)
191506	B_cells	B_cells (naive)
191508	colorectal_tumor	colorectal_tumor (MSI)
191509	Fibroblasts	Fibroblasts (iCAF)
191515	colorectal_tumor	colorectal_tumor (MYC-high)
191516	colorectal_tumor	colorectal_tumor (KRAS-high)
191517	colorectal_tumor	colorectal_tumor (KRAS-high)
191523	Mac_LA	Mac_LA (TREM2-high)
191525	Fibroblasts	Fibroblasts (myCAF)
191529	Fibroblasts	Fibroblasts (iCAF)
191538	Fibroblasts	Fibroblasts (myCAF)
191540	colorectal_tumor	colorectal_tumor (EMT-high)
191541	Mac_Angio	Mac_Angio (VEGFA-high)
191550	Fibroblasts	Fibroblasts (iCAF)
191554	Fibroblasts	Fibroblasts (LRRC15+)
191555	colorectal_tumor	colorectal_tumor (MSI)
191556	Mac_LA	Mac_LA (SPP1-high)
191559	colorectal_tumor	colorectal_tumor (WNT-high)
191560	colorectal_tumor	colorectal_tumor (MSI)
191561	Mac_Angio	Mac_Angio (MMP9-high)
191566	colorectal_tumor	colorectal_tumor (EMT-high)
191580	B_cells	B_cells (GC)
191582	Fibroblasts	Fibroblasts (myCAF)
191585	colorectal_tumor	colorectal_tumor (MYC-high)
191586	Fibroblasts	Fibroblasts (LRRC15+)
191593	Fibroblasts	Fibroblasts (myCAF)
191599	colorectal_tumor	colorectal_tumor (WNT-high)
191600	colorectal_tumor	colorectal_tumor (KRAS-high)
191604	RTM_LA	RTM_LA (FOLR2-high)
191605	colorectal_tumor	colorectal_tumor (KRAS-high)
191610	Fibroblasts	Fibroblasts (LRRC15+)
191615	colorectal_tumor	colorectal_tumor (MYC-high)
191616	TCD4_reg	TCD4_reg (TIGIT-high)
191617	colorectal_tumor	colorectal_tumor (KRAS-high)
191620	Mac_LA	Mac_LA (SPP1-high)
191624	Fibroblasts	Fibroblasts (iCAF)
191625	RTM_LA	RTM_LA (FOLR2-high)
191627	Fibroblasts	Fibroblasts (LRRC15+)
191628	B_cells	B_cells (GC)
191632	Endothelial	Endothelial (arterial)
191639	colorectal_tumor	colorectal_tumor (KRAS-high)
191649	colorectal_tumor	colorectal_tumor (WNT-high)
191653	colorectal_tumor	colorectal_tumor (MSI)
191657	TCD4_reg	TCD4_reg (FOXP3-high)
191658	colorectal_tumor	colorectal_tumor (MYC-high)
191664	Mac_LA	Mac_LA (TREM2-high)
191665	colorectal_tumor	colorectal_tumor (WNT-high)
191668	colorectal_tumor	colorectal_tumor (MSI)
191674	colorectal_tumor	colorectal_tumor (EMT-high)
191675	TCD8_naive	TCD8_naive (PDCD1-high)
191677	Fibroblasts	Fibroblasts (LRRC15+)
191683	TCD4_reg	TCD4_reg (FOXP3-high)
191689	colorectal_tumor	colorectal_tumor (MSI)
191690	Fibroblasts	Fibroblasts (myCAF)
191694	colorectal_tumor	colorectal_tumor (MSI)
191696	Mac_LA	Mac_LA (TREM2-high)
191702	colorectal_tumor	colorectal_tumor (KRAS-high)
191704	Mac_LA	Mac_LA (TREM2-high)
191715	Fibroblasts	Fibroblasts (myCAF)
191716	Fibroblasts	Fibroblasts (myCAF)
191717	Fibroblasts	Fibroblasts (LRRC15+)
191718	colorectal_tumor	colorectal_tumor (KRAS-high)
191728	colorectal_tumor	colorectal_tumor (WNT-high)
191730	colorectal_tumor	colorectal_tumor (MSI)
191736	colorectal_tumor	colorectal_tumor (MYC-high)
191745	colorectal_tumor	colorectal_tumor (EMT-high)
191748	colorectal_tumor	colorectal_tumor (KRAS-high)
191749	colorectal_tumor	colorectal_tumor (MYC-high)
191751	Mac_LA	Mac_LA (SPP1-high)
191753	Fibroblasts	Fibroblasts (myCAF)
191756	TCD4_reg	TCD4_reg (FOXP3-high)
191757	Mac_LA	Mac_LA (TREM2-high)
191759	colorectal_tumor	colorectal_tumor (MYC-high)
191769	Mac_Angio	Mac_Angio (MMP9-high)
191771	colorectal_tumor	colorectal_tumor (EMT-high)
191772	Mac_Angio	Mac_Angio (MMP9-high)
191773	colorectal_tumor	colorectal_tumor (MSI)
191774	Fibroblasts	Fibroblasts (iCAF)
191778	Fibroblasts	Fibroblasts (myCAF)
191781	Fibroblasts	Fibroblasts (LRRC15+)
191791	colorectal_tumor	colorectal_tumor (MYC-high)
191806	colorectal_tumor	colorectal_tumor (MSI)
191807	Mac_LA	Mac_LA (SPP1-high)
191811	Mac_LA	Mac_LA (TREM2-high)
191814	colorectal_tumor	colorectal_tumor (MYC-high)
191818	colorectal_tumor	colorectal_tumor (EMT-high)
191819	Fibroblasts	Fibroblasts (iCAF)
191820	RTM_LA	RTM_LA (C1Q-high)
191823	colorectal_tumor	colorectal_tumor (MYC-high)
191824	Fibroblasts	Fibroblasts (myCAF)
191825	colorectal_tumor	colorectal_tumor (MSI)
191828	colorectal_tumor	colorectal_tumor (MYC-high)
191831	colorectal_tumor	colorectal_tumor (EMT-high)
191833	Fibroblasts	Fibroblasts (myCAF)
191834	TCD4_reg	TCD4_reg (FOXP3-high)
191840	colorectal_tumor	colorectal_tumor (EMT-high)
191853	colorectal_tumor	colorectal_tumor (WNT-high)
191859	colorectal_tumor	colorectal_tumor (MSI)
191862	Fibroblasts	Fibroblasts (LRRC15+)
191863	colorectal_tumor	colorectal_tumor (MYC-high)
191868	Fibroblasts	Fibroblasts (iCAF)
191872	colorectal_tumor	colorectal_tumor (WNT-high)
191875	colorectal_tumor	colorectal_tumor (EMT-high)
191876	colorectal_tumor	colorectal_tumor (MSI)
191880	B_cells	B_cells (plasma)
191881	Fibroblasts	Fibroblasts (LRRC15+)
191886	Mac_Angio	Mac_Angio (VEGFA-high)
191889	Fibroblasts	Fibroblasts (LRRC15+)
191894	colorectal_tumor	colorectal_tumor (EMT-high)
191896	colorectal_tumor	colorectal_tumor (WNT-high)
191897	colorectal_tumor	colorectal_tumor (WNT-high)
191901	colorectal_tumor	colorectal_tumor (MSI)
191903	colorectal_tumor	colorectal_tumor (MSI)
191904	colorectal_tumor	colorectal_tumor (MSI)
191913	colorectal_tumor	colorectal_tumor (WNT-high)
191916	Endothelial	Endothelial (arterial)
191918	colorectal_tumor	colorectal_tumor (EMT-high)
191921	colorectal_tumor	colorectal_tumor (MYC-high)
191922	colorectal_tumor	colorectal_tumor (WNT-high)
191924	Fibroblasts	Fibroblasts (LRRC15+)
191926	colorectal_tumor	colorectal_tumor (WNT-high)
191933	colorectal_tumor	colorectal_tumor (MSI)
191936	Fibroblasts	Fibroblasts (LRRC15+)
191943	colorectal_tumor	colorectal_tumor (MSI)
191945	Mac_LA	Mac_LA (SPP1-high)
191951	Fibroblasts	Fibroblasts (myCAF)
191953	B_cells	B_cells (naive)
191955	colorectal_tumor	colorectal_tumor (MSI)
191956	Fibroblasts	Fibroblasts (myCAF)
191964	colorectal_tumor	colorectal_tumor (KRAS-high)
191976	colorectal_tumor	colorectal_tumor (MYC-high)
191984	colorectal_tumor	colorectal_tumor (MYC-high)
191985	colorectal_tumor	colorectal_tumor (KRAS-high)
191998	Mac_LA	Mac_LA (SPP1-high)
191999	colorectal_tumor	colorectal_tumor (WNT-high)
192000	colorectal_tumor	colorectal_tumor (KRAS-high)
192007	B_cells	B_cells (naive)
192009	colorectal_tumor	colorectal_tumor (WNT-high)
192012	colorectal_tumor	colorectal_tumor (WNT-high)
192013	TCD4_reg	TCD4_reg (TIGIT-high)
192031	Fibroblasts	Fibroblasts (iCAF)
192033	colorectal_tumor	colorectal_tumor (EMT-high)
192034	Fibroblasts	Fibroblasts (LRRC15+)
192038	RTM_LA	RTM_LA (FOLR2-high)
192040	Fibroblasts	Fibroblasts (LRRC15+)
192042	colorectal_tumor	colorectal_tumor (WNT-high)
192043	Fibroblasts	Fibroblasts (myCAF)
192050	colorectal_tumor	colorectal_tumor (MYC-high)
192051	colorectal_tumor	colorectal_tumor (MYC-high)
192053	B_cells	B_cells (plasma)
192055	colorectal_tumor	colorectal_tumor (MSI)
192060	colorectal_tumor	colorectal_tumor (MYC-high)
192063	Fibroblasts	Fibroblasts (iCAF)
192064	colorectal_tumor	colorectal_tumor (KRAS-high)
192065	colorectal_tumor	colorectal_tumor (MYC-high)
192066	colorectal_tumor	colorectal_tumor (WNT-high)
192067	TCD4_reg	TCD4_reg (TIGIT-high)
192077	TCD4_reg	TCD4_reg (FOXP3-high)
192079	colorectal_tumor	colorectal_tumor (WNT-high)
192082	Fibroblasts	Fibroblasts (iCAF)
192083	Mast_cells	Mast_cells (KIT-high)
192085	Fibroblasts	Fibroblasts (LRRC15+)
192089	Fibroblasts	Fibroblasts (LRRC15+)
192096	Fibroblasts	Fibroblasts (iCAF)
192097	Endothelial	Endothelial (venous)
192107	Mac_Angio	Mac_Angio (MMP9-high)
192108	colorectal_tumor	colorectal_tumor (MSI)
192111	colorectal_tumor	colorectal_tumor (KRAS-high)
192113	colorectal_tumor	colorectal_tumor (WNT-high)
192114	Fibroblasts	Fibroblasts (iCAF)
192117	colorectal_tumor	colorectal_tumor (WNT-high)
192119	colorectal_tumor	colorectal_tumor (KRAS-high)
192120	Fibroblasts	Fibroblasts (myCAF)
192124	Mac_LA	Mac_LA (SPP1-high)
192126	colorectal_tumor	colorectal_tumor (WNT-high)
192127	colorectal_tumor	colorectal_tumor (MYC-high)
192128	colorectal_tumor	colorectal_tumor (WNT-high)
192136	Fibroblasts	Fibroblasts (myCAF)
192142	colorectal_tumor	colorectal_tumor (KRAS-high)
192143	Fibroblasts	Fibroblasts (iCAF)
192144	colorectal_tumor	colorectal_tumor (KRAS-high)
192145	Fibroblasts	Fibroblasts (iCAF)
192146	colorectal_tumor	colorectal_tumor (MSI)
192155	colorectal_tumor	colorectal_tumor (WNT-high)
192160	colorectal_tumor	colorectal_tumor (EMT-high)
192167	colorectal_tumor	colorectal_tumor (MSI)
192169	colorectal_tumor	colorectal_tumor (EMT-high)
192170	colorectal_tumor	colorectal_tumor (MYC-high)
192175	colorectal_tumor	colorectal_tumor (MSI)
192177	Fibroblasts	Fibroblasts (LRRC15+)
192179	colorectal_tumor	colorectal_tumor (EMT-high)
192186	colorectal_tumor	colorectal_tumor (KRAS-high)
192189	colorectal_tumor	colorectal_tumor (KRAS-high)
192198	Fibroblasts	Fibroblasts (myCAF)
192202	Fibroblasts	Fibroblasts (iCAF)
192203	Fibroblasts	Fibroblasts (myCAF)
192205	colorectal_tumor	colorectal_tumor (KRAS-high)
192211	Endothelial	Endothelial (tip)
192213	colorectal_tumor	colorectal_tumor (EMT-high)
192232	colorectal_tumor	colorectal_tumor (MYC-high)
192243	colorectal_tumor	colorectal_tumor (WNT-high)
192247	TCD4_reg	TCD4_reg (TIGIT-high)
192254	Fibroblasts	Fibroblasts (myCAF)
192257	Fibroblasts	Fibroblasts (myCAF)
192264	Fibroblasts	Fibroblasts (myCAF)
192270	colorectal_tumor	colorectal_tumor (WNT-high)
192272	colorectal_tumor	colorectal_tumor (KRAS-high)
192278	colorectal_tumor	colorectal_tumor (EMT-high)
192284	Endothelial	Endothelial (arterial)
192287	B_cells	B_cells (GC)
192288	Fibroblasts	Fibroblasts (LRRC15+)
192291	colorectal_tumor	colorectal_tumor (EMT-high)
192298	colorectal_tumor	colorectal_tumor (MSI)
192304	Fibroblasts	Fibroblasts (iCAF)
192313	colorectal_tumor	colorectal_tumor (MYC-high)
192317	RTM_LA	RTM_LA (C1Q-high)
192318	Fibroblasts	Fibroblasts (LRRC15+)
192319	colorectal_tumor	colorectal_tumor (KRAS-high)
192328	colorectal_tumor	colorectal_tumor (MSI)
192335	Fibroblasts	Fibroblasts (myCAF)
192339	Fibroblasts	Fibroblasts (myCAF)
192342	Fibroblasts	Fibroblasts (LRRC15+)
192352	RTM_LA	RTM_LA (C1Q-high)
192362	colorectal_tumor	colorectal_tumor (MYC-high)
192364	colorectal_tumor	colorectal_tumor (WNT-high)
192376	colorectal_tumor	colorectal_tumor (EMT-high)
192379	colorectal_tumor	colorectal_tumor (WNT-high)
192380	colorectal_tumor	colorectal_tumor (MYC-high)
192382	Endothelial	Endothelial (arterial)
192394	colorectal_tumor	colorectal_tumor (EMT-high)
192397	colorectal_tumor	colorectal_tumor (MYC-high)
192407	colorectal_tumor	colorectal_tumor (MSI)
192410	colorectal_tumor	colorectal_tumor (KRAS-high)
192413	TCD4_reg	TCD4_reg (FOXP3-high)
192425	TCD4_reg	TCD4_reg (TIGIT-high)
192427	colorectal_tumor	colorectal_tumor (WNT-high)
192432	Fibroblasts	Fibroblasts (iCAF)
192441	colorectal_tumor	colorectal_tumor (WNT-high)
192444	colorectal_tumor	colorectal_tumor (MYC-high)
192445	colorectal_tumor	colorectal_tumor (WNT-high)
192456	colorectal_tumor	colorectal_tumor (EMT-high)
192457	colorectal_tumor	colorectal_tumor (MSI)
192461	colorectal_tumor	colorectal_tumor (MYC-high)
192470	colorectal_tumor	colorectal_tumor (EMT-high)
192471	colorectal_tumor	colorectal_tumor (KRAS-high)
192476	colorectal_tumor	colorectal_tumor (EMT-high)
192477	colorectal_tumor	colorectal_tumor (KRAS-high)
192484	colorectal_tumor	colorectal_tumor (MYC-high)
192487	colorectal_tumor	colorectal_tumor (KRAS-high)
192488	colorectal_tumor	colorectal_tumor (EMT-high)
192489	Fibroblasts	Fibroblasts (iCAF)
192491	colorectal_tumor	colorectal_tumor (KRAS-high)
192494	Fibroblasts	Fibroblasts (myCAF)
192502	colorectal_tumor	colorectal_tumor (MYC-high)
192504	colorectal_tumor	colorectal_tumor (KRAS-high)
192509	colorectal_tumor	colorectal_tumor (EMT-high)
192515	colorectal_tumor	colorectal_tumor (KRAS-high)
192522	RTM_LA	RTM_LA (C1Q-high)
192523	Fibroblasts	Fibroblasts (iCAF)
192528	B_cells	B_cells (GC)
192532	colorectal_tumor	colorectal_tumor (EMT-high)
192535	colorectal_tumor	colorectal_tumor (MYC-high)
192541	colorectal_tumor	colorectal_tumor (EMT-high)
192543	colorectal_tumor	colorectal_tumor (EMT-high)
192545	colorectal_tumor	colorectal_tumor (WNT-high)
192548	Endothelial	Endothelial (arterial)
192549	colorectal_tumor	colorectal_tumor (MSI)
192552	colorectal_tumor	colorectal_tumor (MYC-high)
192557	colorectal_tumor	colorectal_tumor (KRAS-high)
192559	colorectal_tumor	colorectal_tumor (MSI)
192560	Fibroblasts	Fibroblasts (iCAF)
192561	colorectal_tumor	colorectal_tumor (KRAS-high)
192562	colorectal_tumor	colorectal_tumor (EMT-high)
192563	colorectal_tumor	colorectal_tumor (MYC-high)
